nr,lat_orig,lon_orig,hell_orig,rdx_orig,rdy_orig,nap_orig,lat_calc,lon_calc,hell_calc,rdx_calc,rdy_calc,nap_calc,lat_diff,lon_diff,hell_diff,rdx_diff,rdy_diff,nap_diff
30013486,50.529677766,5.555638840,173.1665,166944.7403,282173.8135,126.5884,50.530477234,5.556105333,126.5884,166911.8683,282084.8061,173.1665,-0.000799468,-0.000466493,46.5781,32.8720,89.0074,-46.5781
30013487,51.136157427,6.307930755,214.1748,219442.0337,350037.2122,168.8889,51.136157427,6.307930755,214.1748,219442.0337,350037.2122,168.8889,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013488,51.331877047,4.106516510,60.6489,65748.3221,372187.8554,16.1643,51.331877046,4.106516511,60.6489,65748.3220,372187.8555,16.1643,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013489,51.944729351,6.572829159,123.9484,236517.1727,440251.7070,79.9740,51.944729351,6.572829159,123.9484,236517.1727,440251.7070,79.9740,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30013490,52.737505020,5.948523168,271.2551,192910.7027,527941.5793,228.9594,52.737505019,5.948523169,271.2551,192910.7026,527941.5794,228.9594,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013491,53.928398346,2.804914275,198.5866,-14625.5120,663390.0604,156.9061,53.929586919,2.804947120,156.9061,-14632.4346,663257.9030,198.5866,-0.001188573,-0.000032845,41.6805,6.9226,132.1574,-41.6805
30013492,52.197458562,6.200399974,291.7208,210596.8615,468016.5830,248.3360,52.197458561,6.200399975,291.7208,210596.8614,468016.5831,248.3360,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30013493,53.339184298,2.984275458,21.3133,-5040.6649,597422.9678,-21.0712,53.340304479,2.984343215,-21.0712,-5049.3382,597298.5125,21.3133,-0.001120181,-0.000067757,42.3845,8.6733,124.4553,-42.3845
30013494,53.400940484,6.180964920,273.7004,207796.3451,601916.0255,233.1285,53.400940483,6.180964920,273.7004,207796.3451,601916.0256,233.1285,0.000000001,0.000000000,0.0000,-0.0000,-0.0001,-0.0000
30013495,53.161637782,6.327583321,241.3150,217896.0842,575402.6092,200.3185,53.161637781,6.327583321,241.3150,217896.0842,575402.6093,200.3185,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30013496,51.498300784,3.660431073,74.6171,35102.1245,391339.7315,30.2930,51.498300783,3.660431074,74.6171,35102.1244,391339.7316,30.2930,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013497,50.419169425,7.853981074,128.7200,330317.6218,272811.6968,80.5599,50.419954270,7.854771964,80.5599,330264.3675,272722.5357,128.7200,-0.000784845,-0.000790890,48.1601,53.2543,89.1611,-48.1601
30013498,52.915899511,3.974027213,290.5011,59947.4388,548575.7761,248.0415,52.915899511,3.974027214,290.5011,59947.4387,548575.7761,248.0415,-0.000000000,-0.000000001,-0.0000,0.0001,0.0000,0.0000
30013499,52.429971393,4.485639996,307.1237,93683.5633,493956.5634,264.1441,52.429971393,4.485639996,307.1237,93683.5633,493956.5634,264.1441,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013500,52.835845101,7.154380395,235.8630,274077.8146,540194.2964,194.1334,52.835845101,7.154380396,235.8630,274077.8146,540194.2965,194.1334,0.000000000,-0.000000001,0.0000,0.0000,-0.0001,-0.0000
30013501,50.587845619,3.207256015,-4.8214,621.7915,290925.6627,-49.4922,50.588644481,3.207387245,-49.4922,609.8591,290837.1017,-4.8214,-0.000798862,-0.000131230,44.6708,11.9324,88.5610,-44.6708
30013502,53.505243432,4.701571225,191.7682,109505.6040,613450.2173,150.3331,53.505243432,4.701571225,191.7682,109505.6040,613450.2173,150.3331,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013503,53.151210516,5.401116601,19.0537,155930.5896,573831.7203,-22.4852,53.151210515,5.401116602,19.0537,155930.5896,573831.7204,-22.4852,0.000000001,-0.000000001,0.0000,0.0000,-0.0001,-0.0000
30013504,53.938432487,3.078420717,272.4537,3371.7994,663893.7378,230.8932,53.939623478,3.078495324,230.8932,3362.6313,663761.3786,272.4537,-0.001190991,-0.000074607,41.5605,9.1681,132.3592,-41.5605
30013505,51.604748371,6.516153698,-7.5652,233207.9019,402368.4509,-52.1444,51.604748371,6.516153698,-7.5652,233207.9019,402368.4509,-52.1444,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013506,52.843105682,2.820121613,57.9425,-17936.0924,542618.8260,14.6184,52.844166890,2.820170954,14.6184,-17943.6128,542500.9222,57.9425,-0.001061208,-0.000049341,43.3241,7.5204,117.9038,-43.3241
30013507,51.205136121,5.006739851,308.2843,128411.1722,357374.0017,263.4425,51.205136121,5.006739851,308.2843,128411.1722,357374.0017,263.4425,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013508,52.126017887,7.634407514,276.5190,308868.8191,462139.2888,232.6170,52.127002610,7.635172498,232.6170,308819.8507,462028.1562,276.5190,-0.000984723,-0.000764984,43.9020,48.9684,111.1326,-43.9020
30013509,50.955341964,6.548328201,306.7619,236586.1215,330163.0534,260.8831,50.955341963,6.548328201,306.7619,236586.1215,330163.0535,260.8831,0.000000001,0.000000000,-0.0000,-0.0000,-0.0001,0.0000
30013510,52.667167959,4.695837553,0.9622,108231.1669,520191.0659,-41.6008,52.667167959,4.695837554,0.9622,108231.1668,520191.0659,-41.6008,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30013511,52.368797167,5.942282417,298.4761,192804.0476,486913.3270,255.4690,52.368797167,5.942282418,298.4761,192804.0475,486913.3270,255.4690,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30013512,53.385981219,3.146114198,32.8932,5897.7758,602281.6984,-9.2342,53.385981218,3.146114199,32.8932,5887.7761,602156.5843,32.8932,0.000000001,-0.000000001,0.0000,9.9997,125.1141,-42.1274
30013513,50.932358057,7.756296909,2.4109,321531.0198,329655.3408,-45.4568,50.933202990,7.757075911,-45.4568,321479.3254,329559.6138,2.4109,-0.000844933,-0.000779002,47.8677,51.6944,95.7270,-47.8677
30013514,52.767409164,4.594815359,326.8796,101519.7810,531414.9387,284.4550,52.767409164,4.594815359,326.8796,101519.7810,531414.9387,284.4550,-0.000000000,-0.000000000,0.0000,0.0000,0.0000,-0.0000
30013515,52.819589703,5.674772959,134.1459,174385.6561,536966.8999,91.9745,52.819589703,5.674772960,134.1459,174385.6561,536966.8999,91.9745,0.000000000,-0.000000001,0.0000,0.0000,-0.0000,-0.0000
30013516,50.477831842,2.798257596,90.9377,-28766.8662,279633.4649,46.6400,50.478616085,2.798332005,46.6400,-28775.2238,279546.4496,90.9377,-0.000784243,-0.000074409,44.2977,8.3576,87.0153,-44.2977
30013517,52.343004914,5.254649126,49.5578,145966.9534,483906.9006,6.6039,52.343004913,5.254649127,49.5578,145966.9533,483906.9007,6.6039,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013518,52.449751351,5.494865524,87.5370,162318.9706,495781.2466,44.7829,52.449751351,5.494865524,87.5370,162318.9706,495781.2466,44.7829,-0.000000000,-0.000000000,0.0000,0.0000,0.0000,-0.0000
30013519,50.478726752,4.751432279,57.8714,109867.3124,276686.9364,11.8075,50.479517707,4.751783466,11.8075,109841.6230,276599.1696,57.8714,-0.000790955,-0.000351187,46.0639,25.6894,87.7668,-46.0639
30013520,52.513428000,2.977744072,67.7003,-8542.9596,505583.1451,24.2218,52.514451255,2.977820902,24.2218,-8551.9629,505469.5206,67.7003,-0.001023255,-0.000076830,43.4785,9.0033,113.6245,-43.4785
30013521,52.841737027,6.824542002,252.0182,251841.5158,540356.7005,210.2885,52.841737026,6.824542003,252.0182,251841.5158,540356.7006,210.2885,0.000000001,-0.000000001,-0.0000,0.0000,-0.0001,0.0000
30013522,53.428698414,7.333772227,235.1909,284381.9389,606464.9967,194.9177,53.429835256,7.334498986,194.9177,284337.0721,606337.2091,235.1909,-0.001136842,-0.000726759,40.2732,44.8668,127.7876,-40.2732
30013523,51.753548904,6.113598472,249.5308,205156.5599,418567.1556,205.5147,51.753548904,6.113598473,249.5308,205156.5598,418567.1556,205.5147,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30013524,52.429291078,5.006909158,145.8786,129134.9629,493567.1698,103.0189,52.429291078,5.006909159,145.8786,129134.9628,493567.1698,103.0189,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30013525,53.404536716,7.743524476,153.2340,311698.5705,604591.6287,112.9683,53.405670492,7.744312518,112.9683,311650.3174,604463.7893,153.2340,-0.001133776,-0.000788042,40.2657,48.2531,127.8394,-40.2657
30013526,53.860488957,3.333936427,173.0803,19900.6972,654709.1291,131.5509,53.861671857,3.334051081,131.5509,19889.3860,654577.7223,173.0803,-0.001182900,-0.000114654,41.5294,11.3112,131.4068,-41.5294
30013527,51.240734697,5.549482261,280.6184,166332.5727,361277.8234,236.1469,51.240734697,5.549482262,280.6184,166332.5727,361277.8234,236.1469,0.000000000,-0.000000001,-0.0000,0.0000,-0.0000,0.0000
30013528,51.532625393,7.739480142,181.2599,318197.4597,396373.2512,135.3568,51.533540545,7.740259070,135.3568,318146.7257,396269.7428,181.2599,-0.000915152,-0.000778928,45.9031,50.7340,103.5084,-45.9031
30013529,53.365346189,4.624006363,248.3039,104193.8621,597932.3342,206.6599,53.365346189,4.624006363,248.3039,104193.8621,597932.3342,206.6599,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013530,51.916016977,2.877869289,88.1615,-17619.8403,439372.2870,44.0561,51.916969770,2.877938526,44.0561,-17628.2618,439266.5036,88.1615,-0.000952793,-0.000069237,44.1054,8.4215,105.7834,-44.1054
30013531,52.777086612,7.055335568,7.2769,267555.7464,533498.3460,-34.6502,52.777086612,7.055335568,7.2769,267555.7464,533498.3460,-34.6502,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013532,53.550984241,7.087953149,118.5145,267723.4849,619658.5601,78.3414,53.550984241,7.087953149,118.5145,267723.4849,619658.5602,78.3414,0.000000000,0.000000000,0.0000,-0.0000,-0.0001,-0.0000
30013533,52.163841567,2.876007224,109.5089,-16794.3571,466937.7810,65.6110,52.164823386,2.876073228,65.6110,-16802.6520,466828.7581,109.5089,-0.000981819,-0.000066004,43.8979,8.2949,109.0229,-43.8979
30013534,51.972674528,4.058156815,121.1197,63679.7286,443530.7809,77.5437,51.972674528,4.058156815,121.1197,63679.7286,443530.7810,77.5437,0.000000000,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30013535,51.686107249,5.098393213,281.0106,135028.2662,410853.0789,237.3721,51.686107249,5.098393213,281.0106,135028.2662,410853.0789,237.3721,-0.000000000,-0.000000000,0.0000,0.0000,0.0000,-0.0000
30013536,53.933830476,7.102825897,288.3091,267690.4027,662288.5527,248.6136,53.935028017,7.103517630,248.6136,267648.1684,662154.1976,288.3091,-0.001197541,-0.000691733,39.6955,42.2343,134.3551,-39.6955
30013537,51.176805883,7.336197994,179.6747,291281.1532,355971.8060,132.6034,51.177679930,7.336917487,132.6034,291233.4529,355873.2611,179.6747,-0.000874047,-0.000719493,47.0713,47.7003,98.5449,-47.0713
30013538,51.777080114,4.629291286,12.5981,102694.8033,421206.8793,-31.1585,51.777080114,4.629291287,12.5981,102694.8032,421206.8793,-31.1585,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30013539,53.243580217,3.425838305,275.4374,24072.8264,585894.0627,233.2094,53.243580217,3.425838305,275.4374,24072.8264,585894.0627,233.2094,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013540,53.283629255,6.712117486,179.4488,243363.7745,589381.7055,138.8522,53.283629255,6.712117487,179.4488,243363.7744,589381.7055,138.8522,-0.000000000,-0.000000001,0.0000,0.0001,0.0000,-0.0000
30013541,51.426318065,5.062847321,234.5503,132441.6112,381961.5011,190.3237,51.426318064,5.062847322,234.5503,132441.6111,381961.5012,190.3237,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013542,52.966646634,3.518417194,290.1772,29452.8813,554918.2469,247.5030,52.966646633,3.518417195,290.1772,29452.8813,554918.2470,247.5030,0.000000001,-0.000000001,0.0000,0.0000,-0.0001,-0.0000
30013543,50.996473386,6.860148120,260.6632,258401.9742,335132.7815,214.3704,50.996473386,6.860148120,260.6632,258401.9742,335132.7815,214.3704,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013544,50.967045424,4.999924266,248.3172,127794.6105,330889.2776,202.8574,50.967045423,4.999924267,248.3172,127794.6105,330889.2777,202.8574,0.000000001,-0.000000001,-0.0000,0.0000,-0.0001,0.0000
30013545,51.944121842,4.278274122,79.6630,78754.8287,440100.5303,36.0813,51.944121842,4.278274123,79.6630,78754.8286,440100.5303,36.0813,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30013546,50.576407928,3.518338265,205.2394,22615.9451,289045.3100,160.3687,50.577206666,3.518513775,160.3687,22601.2515,288956.7963,205.2394,-0.000798738,-0.000175510,44.8707,14.6936,88.5137,-44.8707
30013547,53.792873093,6.450521787,282.5940,225079.3314,645768.2250,242.6843,53.794054365,6.451113458,242.6843,225042.2917,645636.1813,282.5940,-0.001181272,-0.000591671,39.9097,37.0397,132.0437,-39.9097
30013548,53.211949850,4.036969970,276.6737,64797.5297,581436.4851,234.7129,53.211949849,4.036969971,276.6737,64797.5296,581436.4852,234.7129,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30013549,50.817687128,6.110345509,66.1264,205963.8019,314453.0636,19.9289,50.817687127,6.110345510,66.1264,205963.8018,314453.0637,19.9289,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30013550,50.534001953,6.876674260,280.2127,260608.3939,283713.4021,232.5084,50.534801217,6.877326891,232.5084,260563.9359,283623.5661,280.2127,-0.000799264,-0.000652631,47.7043,44.4580,89.8360,-47.7043
30013551,53.226366957,5.321489955,53.1025,150611.0630,582197.6813,11.6034,53.226366957,5.321489955,53.1025,150611.0630,582197.6813,11.6034,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013552,50.390126504,6.143161579,178.2789,208766.8915,266911.4311,130.4480,50.390909134,6.143710413,130.4480,208728.7586,266823.9728,178.2789,-0.000782630,-0.000548834,47.8309,38.1329,87.4583,-47.8309
30013553,50.715766506,5.546662917,45.8890,166263.2137,302874.9280,-0.2826,50.716587797,5.547128364,-0.2826,166230.5419,302783.4984,45.8890,-0.000821291,-0.000465447,46.1716,32.6718,91.4296,-46.1716
30013554,53.421248806,6.680735884,53.4908,240995.6465,604658.3674,13.1049,53.421248806,6.680735885,53.4908,240995.6465,604658.3674,13.1049,0.000000000,-0.000000001,0.0000,0.0000,-0.0000,-0.0000
30013555,52.262894138,3.819169261,71.9434,47957.8052,476142.6676,28.6386,52.262894138,3.819169261,71.9434,47957.8052,476142.6676,28.6386,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30013556,53.756608519,2.978169675,52.2386,-3890.0886,643878.5771,10.5236,53.757777702,2.978231252,10.5236,-3898.5167,643748.6369,52.2386,-0.001169183,-0.000061577,41.7150,8.4281,129.9402,-41.7150
30013557,53.803857823,4.552539690,54.9883,100003.3616,646791.3347,13.7933,53.805038013,4.552841202,13.7933,99981.9698,646660.2156,54.9883,-0.001180190,-0.000301512,41.1950,21.3918,131.1191,-41.1950
30013558,50.316019115,2.709798229,123.7549,-35700.3758,261864.7512,79.5395,50.316784061,2.709861970,79.5395,-35708.0154,261779.8617,123.7549,-0.000764946,-0.000063741,44.2154,7.6396,84.8895,-44.2154
30013559,50.510429051,5.299127607,107.1150,148752.1895,280022.2925,60.6607,50.511225345,5.299557206,60.6607,148721.6104,279933.7504,107.1150,-0.000796294,-0.000429599,46.4543,30.5791,88.5421,-46.4543
30013560,52.959099738,7.592768215,74.8306,303192.8733,554717.9463,33.4919,52.960180597,7.593530927,33.4919,303145.3204,554596.1548,74.8306,-0.001080859,-0.000762712,41.3387,47.5529,121.7915,-41.3387
30013561,51.600377044,6.150121153,42.9691,207857.0055,401552.7770,-1.3205,51.600377044,6.150121153,42.9691,207857.0055,401552.7770,-1.3205,0.000000000,0.000000000,-0.0000,-0.0000,-0.0000,0.0000
30013562,50.910361383,2.688274542,109.7703,-34799.0659,328011.7201,65.3772,50.911195637,2.688328309,65.3772,-34806.2689,327919.1031,109.7703,-0.000834254,-0.000053767,44.3931,7.2030,92.6170,-44.3931
30013563,52.466297895,5.075563556,-1.1895,133822.0669,497662.4910,-43.9522,52.466297895,5.075563557,-1.1895,133822.0668,497662.4910,-43.9522,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30013564,52.790181700,7.839159321,223.5213,320382.1418,536463.1994,181.5527,52.791243749,7.839958219,181.5527,320332.2894,536343.2521,223.5213,-0.001062049,-0.000798898,41.9686,49.8524,119.9473,-41.9686
30013565,50.627354059,3.152332441,34.5337,-3132.9914,295436.7167,-10.1206,50.628157309,3.152455467,-10.1206,-3144.4177,295347.6585,34.5337,-0.000803250,-0.000123026,44.6543,11.4263,89.0582,-44.6543
30013566,50.498055286,4.133676581,48.9420,66052.0240,279401.4528,3.5477,50.498846916,4.133940047,3.5477,66031.8279,279313.7209,48.9420,-0.000791630,-0.000263466,45.3943,20.1961,87.7319,-45.3943
30013567,51.888250348,7.746199740,262.8659,317380.9031,435938.5042,218.4038,51.889207101,7.746980939,218.4038,317330.6042,435830.3660,262.8659,-0.000956753,-0.000781199,44.4621,50.2989,108.1382,-44.4621
30013568,50.722276447,2.544863118,228.0132,-45693.2229,307479.9626,183.6369,50.723088034,2.544898692,183.6369,-45699.2366,307389.8276,228.0132,-0.000811587,-0.000035574,44.3763,6.0137,90.1350,-44.3763
30013569,51.057148173,3.882966817,42.7486,49540.8967,341925.9988,-1.9656,51.057148172,3.882966818,42.7486,49540.8966,341925.9989,-1.9656,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013570,51.562126936,6.957723839,172.7015,263896.9588,398194.4951,127.6013,51.562126935,6.957723839,172.7015,263896.9588,398194.4952,127.6013,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30013571,53.318091507,5.722919339,241.1417,177372.9070,592456.0855,200.1151,53.318091507,5.722919339,241.1417,177372.9070,592456.0855,200.1151,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013572,50.735423404,7.334697548,106.2244,292483.7107,306877.2007,58.8530,50.736245864,7.335415699,58.8530,292435.4598,306784.3868,106.2244,-0.000822460,-0.000718151,47.3714,48.2509,92.8139,-47.3714
30013573,50.892746948,6.334164347,237.4623,221628.8332,322982.8955,191.5076,50.892746947,6.334164347,237.4623,221628.8332,322982.8956,191.5076,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30013574,53.444187798,4.756127045,130.2951,113065.8648,606621.7510,88.7955,53.444187797,4.756127046,130.2951,113065.8648,606621.7511,88.7955,0.000000001,-0.000000001,0.0000,0.0000,-0.0001,-0.0000
30013575,50.356962816,7.070196161,24.5586,274779.7706,264317.6100,-23.6062,50.357741304,7.070875973,-23.6062,274733.3844,264229.9176,24.5586,-0.000778488,-0.000679812,48.1648,46.3862,87.6924,-48.1648
30013576,53.235301090,2.626772610,130.2606,-29286.6289,586721.6935,87.3399,53.236407401,2.626787808,87.3399,-29292.3620,586598.6890,130.2606,-0.001106311,-0.000015198,42.9207,5.7331,123.0045,-42.9207
30013577,52.559122288,6.740917830,322.2828,246796.6875,508804.2495,279.7138,52.559122288,6.740917830,322.2828,246796.6875,508804.2495,279.7138,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013578,52.163437022,2.911911083,129.9752,-14340.3307,466808.3703,86.1015,52.164418956,2.911982367,86.1015,-14348.9331,466699.3434,129.9752,-0.000981934,-0.000071284,43.8737,8.6024,109.0269,-43.8737
30013579,51.743712284,5.737598314,178.1898,179199.8381,417280.5808,134.4038,51.743712283,5.737598315,178.1898,179199.8380,417280.5809,134.4038,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30013580,51.953155679,5.580653684,308.8030,168298.5365,440541.6663,265.2967,51.953155678,5.580653684,308.8030,168298.5365,440541.6664,265.2967,0.000000001,-0.000000000,-0.0000,0.0000,-0.0001,0.0000
30013581,52.466229572,3.104100364,212.1825,-134.1573,500055.2741,168.7532,52.467247842,3.104196455,168.7532,-144.2572,499942.2329,212.1825,-0.001018270,-0.000096091,43.4293,10.0999,113.0412,-43.4293
30013582,53.257163226,3.295950521,248.8946,15448.0008,587649.2184,206.6251,53.257163225,3.295950522,248.8946,15448.0007,587649.2185,206.6251,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013583,50.303518236,5.681698732,300.4740,175984.8607,257041.1663,253.1105,50.304290229,5.682182282,253.1105,175950.7538,256955.1515,300.4740,-0.000771993,-0.000483550,47.3635,34.1069,86.0148,-47.3635
30013584,53.378023655,4.137097974,105.1362,71806.9510,599796.6178,63.4498,53.378023655,4.137097975,105.1362,71806.9509,599796.6178,63.4498,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30013585,53.614796969,6.503990524,144.5124,228911.4344,626001.8838,104.3908,53.614796968,6.503990525,144.5124,228911.4344,626001.8839,104.3908,0.000000001,-0.000000001,-0.0000,0.0000,-0.0001,0.0000
